date,1. open,2. high,3. low,4. close,5. volume
2020-08-14 09:30:00,316500.0,316500.0,316500.0,316500.0,1.0
2020-08-14 09:31:00,317300.0,317300.0,316325.96,316325.96,18.0
2020-08-14 09:32:00,316242.26,316242.26,316100.95,316100.95,2.0
2020-08-14 09:34:00,317062.74,317062.74,317062.74,317062.74,1.0
2020-08-14 09:35:00,316162.74,316162.75,315402.25,315733.92,10.0
2020-08-14 09:37:00,315946.01,316027.4816,315946.01,316027.4816,5.0
2020-08-14 09:40:00,316789.72,316789.72,316789.72,316789.72,1.0
2020-08-14 09:41:00,316627.01,316627.01,316600.0,316600.0,2.0
2020-08-14 09:43:00,316500.0,316500.0,316500.0,316500.0,1.0
2020-08-14 09:44:00,316501.0,316501.0,316500.0,316500.0,3.0
2020-08-14 09:48:00,316725.0,316725.0,316725.0,316725.0,1.0
2020-08-14 09:49:00,317000.0,317000.0,317000.0,317000.0,2.0
2020-08-14 09:52:00,317452.01,317452.01,317452.01,317452.01,1.0
2020-08-14 09:54:00,317452.01,317750.0,317452.01,317750.0,2.0
2020-08-14 09:59:00,317804.37,317804.37,317804.37,317804.37,1.0
2020-08-14 10:01:00,317242.01,317242.01,317242.01,317242.01,2.0
2020-08-14 10:02:00,317302.0,317504.17,317302.0,317504.17,2.0
2020-08-14 10:04:00,317197.01,317197.01,317197.01,317197.01,1.0
2020-08-14 10:07:00,317375.815,317375.815,317092.0,317092.0,4.0
2020-08-14 10:10:00,317491.0,317779.61,317491.0,317779.61,3.0
2020-08-14 10:20:00,318000.0,318000.0,318000.0,318000.0,1.0
2020-08-14 10:25:00,317761.47,317761.47,317761.47,317761.47,1.0
2020-08-14 10:26:00,317650.0,317650.0,317330.0,317330.0,6.0
2020-08-14 10:27:00,317509.61,317509.61,317509.61,317509.61,1.0
2020-08-14 10:40:00,317645.08,317645.08,317645.08,317645.08,1.0
2020-08-14 10:43:00,317465.09,317465.09,317465.08,317465.08,2.0
2020-08-14 10:44:00,317308.92,317308.92,317308.92,317308.92,1.0
2020-08-14 10:46:00,317308.92,317308.92,317308.92,317308.92,1.0
2020-08-14 10:49:00,317465.07,317465.07,317465.07,317465.07,1.0
2020-08-14 10:57:00,317600.0,317600.0,317600.0,317600.0,1.0
2020-08-14 11:00:00,317420.08,317420.08,317416.0,317416.0,2.0
2020-08-14 11:01:00,317500.0,317500.0,317500.0,317500.0,1.0
2020-08-14 11:03:00,317300.08,317300.08,317300.08,317300.08,1.0
2020-08-14 11:07:00,317089.62,317089.62,317089.62,317089.62,1.0
2020-08-14 11:14:00,317000.0,317164.0,317000.0,317164.0,2.0
2020-08-14 11:23:00,317090.95,317359.61,317090.95,317359.61,2.0
2020-08-14 11:25:00,317100.0,317100.0,317050.0,317050.0,2.0
2020-08-14 11:26:00,317100.0,317100.0,317100.0,317100.0,1.0
2020-08-14 11:27:00,317100.0,317165.08,317100.0,317165.08,3.0
2020-08-14 11:29:00,317150.08,317150.08,317150.08,317150.08,1.0
2020-08-14 11:36:00,317120.08,317120.08,317120.08,317120.08,1.0
2020-08-14 11:37:00,317100.0,317100.0,317100.0,317100.0,1.0
2020-08-14 11:40:00,317239.61,317239.61,317239.61,317239.61,1.0
2020-08-14 12:06:00,317285.08,317285.08,317285.08,317285.08,1.0
2020-08-14 12:14:00,317180.08,317180.08,317180.08,317180.08,1.0
2020-08-14 12:20:00,317135.08,317135.08,317135.08,317135.08,2.0
2020-08-14 12:21:00,317045.08,317045.08,317045.08,317045.08,1.0
2020-08-14 12:22:00,317000.0,317000.0,317000.0,317000.0,1.0
2020-08-14 12:23:00,316910.08,316910.08,316910.08,316910.08,1.0
2020-08-14 12:24:00,316800.0,316800.0,316800.0,316800.0,1.0
2020-08-14 12:25:00,316646.0,316646.0,316646.0,316646.0,1.0
2020-08-14 12:26:00,316615.0,316703.0015,316615.0,316703.0015,2.0
2020-08-14 12:31:00,316642.0,316642.0,316642.0,316642.0,1.0
2020-08-14 12:39:00,316615.0,316615.0,316614.75,316614.75,2.0
2020-08-14 12:40:00,316615.0,316615.0,316615.0,316615.0,1.0
2020-08-14 12:42:00,316594.81,316594.81,316594.81,316594.81,1.0
2020-08-14 12:50:00,316565.0,316565.0,316565.0,316565.0,1.0
2020-08-14 12:52:00,316565.0,316565.0,316565.0,316565.0,2.0
2020-08-14 13:02:00,316804.61,316804.61,316804.61,316804.61,1.0
2020-08-14 13:03:00,316685.08,316685.08,316685.08,316685.08,1.0
2020-08-14 13:05:00,316924.53,316924.53,316924.53,316924.53,1.0
2020-08-14 13:10:00,316932.0,316932.0,316910.07,316910.07,3.0
2020-08-14 13:11:00,316955.08,316955.08,316955.08,316955.08,1.0
2020-08-14 13:20:00,316700.08,316700.08,316700.08,316700.08,1.0
2020-08-14 13:32:00,316600.0,316600.0,316600.0,316600.0,1.0
2020-08-14 13:33:00,316600.0,316600.0,316600.0,316600.0,3.0
2020-08-14 13:39:00,316806.0284,316925.0,316806.0284,316925.0,2.0
2020-08-14 13:40:00,317081.99,317081.99,317081.99,317081.99,1.0
2020-08-14 13:42:00,317065.0,317065.0,317065.0,317065.0,1.0
2020-08-14 13:46:00,317135.07,317135.07,317135.07,317135.07,1.0
2020-08-14 13:47:00,317276.99,317276.99,317276.99,317276.99,1.0
2020-08-14 13:53:00,317270.08,317295.66,317270.08,317295.66,2.0
2020-08-14 13:55:00,317270.08,317270.08,317270.08,317270.08,1.0
2020-08-14 13:56:00,317226.0,317226.0,317226.0,317226.0,1.0
2020-08-14 14:03:00,316961.99,316961.99,316961.99,316961.99,1.0
2020-08-14 14:08:00,316835.08,316835.08,316835.08,316835.08,1.0
2020-08-14 14:16:00,316695.0,316695.0,316695.0,316695.0,1.0
2020-08-14 14:20:00,316535.1,316535.1,316535.1,316535.1,1.0
2020-08-14 14:27:00,316535.09,316535.09,316535.09,316535.09,1.0
2020-08-14 14:29:00,316535.08,316535.08,316535.08,316535.08,1.0
2020-08-14 14:31:00,316535.08,316535.08,316450.0,316450.0,4.0
2020-08-14 14:32:00,316450.0,316450.0,316450.0,316450.0,2.0
2020-08-14 14:44:00,316350.0,316350.0,316350.0,316350.0,1.0
2020-08-14 14:47:00,316350.0,316350.0,316350.0,316350.0,1.0
2020-08-14 14:54:00,316445.08,316445.08,316445.08,316445.08,1.0
2020-08-14 14:55:00,316445.08,316445.08,316445.08,316445.08,3.0
2020-08-14 14:57:00,316445.08,316445.08,316350.0,316350.0,3.0
2020-08-14 14:59:00,316350.0,316350.0,316350.0,316350.0,2.0
2020-08-14 15:03:00,316301.0,316317.37,316301.0,316317.37,2.0
2020-08-14 15:06:00,316301.0,316301.0,316301.0,316301.0,3.0
2020-08-14 15:09:00,316301.0,316301.0,316301.0,316301.0,3.0
2020-08-14 15:13:00,316300.01,316300.01,316300.01,316300.01,1.0
2020-08-14 15:14:00,316300.01,316300.01,316300.0,316300.0,3.0
2020-08-14 15:15:00,316300.0,316300.0,316225.0,316225.0,5.0
2020-08-14 15:16:00,316225.0,316264.56,316225.0,316225.0,3.0
2020-08-14 15:17:00,316125.0,316125.0,316125.0,316125.0,1.0
